,artist_name,track_name,track_id,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
373146,80purppp,Soleil,4XWHfXGE0MvK1qMjpSbTiB,65,chill,0.732,0.483,6,-13.656,1,0.13,0.742,0.326,0.107,0.464,126.053,4
373147,8percent,dream girl,0Hfah746oDkvCS7ySP3k1c,65,chill,0.795,0.385,7,-13.526,0,0.329,0.851,5.98e-05,0.234,0.55,109.996,4
373150,meynus,"i don't like it, you're not the same",6OXJL2HaygePLxP2ICvVh0,65,chill,0.533,0.168,11,-13.329,0,0.0472,0.422,0.39,0.135,0.074,114.757,4
373152,Rayana Jay,Breakfast in Bed,0iI2cOHpX6xmwKD15Q5ynd,65,chill,0.635,0.327,2,-9.77,1,0.436,0.576,0.0,0.0865,0.552,82.686,4
623664,Lifehouse,Hanging By A Moment,0wqOReZDnrefefEsrIGeR4,65,alt-rock,0.541,0.864,1,-4.915,1,0.0357,0.00118,0.0,0.0896,0.435,124.557,4
621105,Elov & Beny,RAGGEN GÅR,5tq2w7SbOai77pCgdi2hcI,65,swedish,0.672,0.848,10,-3.194,1,0.0286,0.0419,0.0,0.312,0.892,139.995,4
376767,Jon Pardi,Heartache Medication,5qdQPrWmZv8xYhMJCDrdHF,65,country,0.621,0.791,9,-3.343,1,0.0265,0.0361,0.0,0.143,0.734,95.075,4
598685,Mister V,Match,5atXcF9P7BvCIfCwpALYXB,65,french,0.736,0.684,2,-10.723,1,0.294,0.0442,6.2e-05,0.211,0.436,164.939,4
376770,Riley Green,There Was This Girl,7grWGhX8SHNmyGOkMNVMCt,65,country,0.616,0.877,1,-4.223,1,0.0347,0.00258,2.56e-06,0.114,0.94,127.981,4
376771,Chris Lane,"Big, Big Plans",7yNJCsUH3tXlpQiHSsAc5l,65,country,0.574,0.58,7,-6.091,1,0.0278,0.076,0.0,0.12,0.4,149.974,4
433300,NOTD,I Don't Know Why,0ZXdzaT1k688dkpNeEgQiV,65,dance,0.499,0.898,8,-4.181,0,0.124,0.124,7.2e-06,0.0832,0.618,120.04,4
433327,Mike Perry,By Your Side,3ZCLZ1tQf9Pcl2UO8s6JnN,65,dance,0.637,0.813,7,-5.199,1,0.0544,0.0289,0.0,0.0906,0.429,122.963,4
441629,Harrison Storm,Be Slow,3j2SaDGyzZhiifh5g5tmNw,65,folk,0.586,0.437,4,-12.673,1,0.0326,0.786,0.00335,0.144,0.2,94.008,4
652946,Ricardo Arjona,Cuándo,40RI3qFVisaEy0HC49LMkz,65,pop,0.68,0.566,6,-6.95,1,0.0271,0.281,0.0255,0.127,0.363,121.778,4
350372,Poo Bear,Hard 2 Face Reality,0sPJELXHyWpFgkxlzvvRFI,65,pop,0.625,0.626,7,-5.281,1,0.0293,0.22,0.0,0.228,0.282,142.043,4
441618,Lizzy McAlpine,Pancakes for Dinner,1WThEmIxSyaqG6fVsyCmcL,65,folk,0.753,0.266,11,-11.453,1,0.0478,0.759,0.0,0.11,0.321,142.026,4
440734,Promoting Sounds,Memory,3UkPmK7Sk0wuLXzVnQihva,65,emo,0.748,0.694,1,-7.616,1,0.0861,0.0616,0.000167,0.331,0.197,115.044,4
350416,Etham,12:45 - Stripped,4edtsBlaX23OPYmhA4R0GP,65,pop,0.459,0.214,5,-10.66,1,0.0403,0.634,0.0,0.125,0.397,163.816,4
350419,Lindsey Stirling,Carol Of The Bells,0byPyCPX9mfGMiAGVZxasq,65,pop,0.227,0.66,4,-5.993,0,0.0759,0.0274,0.000538,0.0787,0.27,167.956,3
350420,The Macarons Project,Fly Me to the Moon,0flo3KqhjkcuoB1G6Mhq7s,65,pop,0.46,0.113,2,-15.763,0,0.0322,0.915,0.0011,0.0959,0.32,107.519,4
350435,Gajendra Verma,Tera Ghata,0JBhoxPKHJc1ZeJrjSt0VO,65,pop-film,0.718,0.573,1,-7.309,0,0.0451,0.458,0.00533,0.0953,0.686,180.043,4
439886,shy martin,Are you happy?,6s86N7LVaJZuU4alwKp6XO,65,electro,0.632,0.578,9,-7.657,0,0.0905,0.714,0.0,0.42,0.297,139.324,4
439862,Blake Rose,Gone,2dPT9UxyHm71quNyj3C4YE,65,electro,0.317,0.545,11,-6.439,0,0.0468,0.039,0.0,0.116,0.14,139.014,5
439859,Blake Rose,Lost,5uMoppTUGhP4l1Unv4OaMX,65,electro,0.597,0.687,4,-6.536,1,0.0466,0.216,0.0,0.107,0.502,94.749,4
354051,Twenty One Pilots,Jumpsuit,1E1uGhNdBe6Dddbgs2KqtZ,65,rock,0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052,4
652944,Chayanne,Yo Te Amo,2sKo5u6IppUEudIz265wYa,65,pop,0.573,0.642,11,-6.873,1,0.0272,0.189,0.0,0.221,0.492,140.264,4
355368,T3R Elemento,Mi Religión,33MU3TnkqOle5HjXefemdx,65,sad,0.676,0.556,6,-7.058,0,0.0308,0.806,0.0,0.125,0.851,119.007,3
598308,La Zarra,Évidemment,18ZX6YaDSOopXPRvfIh8DM,65,french,0.718,0.743,11,-4.581,1,0.069,0.129,0.0,0.0778,0.272,120.044,4
433538,Astrid S,It's Ok If You Forget Me,312zSwwbPU7C3sTmro4Wx9,65,dance,0.562,0.379,6,-7.625,1,0.231,0.526,0.0,0.151,0.258,171.848,4
355342,SadBoyProlific,Alone,50OPOdJbRx9iCJXGultmUf,65,sad,0.874,0.358,9,-13.642,1,0.459,0.494,0.00196,0.336,0.437,119.091,4
433434,Marcus Layton,Sweet Dreams,0RD27NcbftTkhb1NlxQMGR,65,dance,0.732,0.714,0,-7.432,0,0.0791,0.332,1.05e-06,0.131,0.376,121.982,4
652921,Nine Days,Absolutely (Story of a Girl) - Radio Mix,3mNecsYFb6LQg7822DPXCP,65,pop,0.481,0.94,7,-5.204,1,0.066,0.000891,0.0,0.0939,0.66,96.493,4
433427,Little Mix,Sweet Melody,76Tuo484SLohJakHLnGI3B,65,dance,0.448,0.824,5,-4.249,0,0.057,0.0739,0.0,0.113,0.419,119.965,4
433380,Black Eyed Peas,MAMACITA,14wf185UxfNbSy8dwt4r4q,65,dance,0.894,0.635,2,-6.929,1,0.0473,0.193,0.00105,0.0823,0.428,105.013,4
355361,Lenin Ramírez,Recordando a Manuel,3JuPa0jxEAacGtz4mAKVZA,65,sad,0.739,0.744,10,-1.589,1,0.0376,0.427,2.23e-05,0.317,0.97,120.083,3
598484,Werenoi,10.03.2023,0rogG0xr0c3Fdxdm0co3aK,65,french,0.791,0.635,5,-6.202,0,0.266,0.333,0.0,0.15,0.569,119.989,4
598485,Werenoi,Laboratoire,2GMXeFK2Zz6DqUP5LT9NHz,65,french,0.801,0.604,5,-6.525,0,0.21,0.463,0.00378,0.111,0.534,125.024,4
598513,Werenoi,Escorte,41owO9tpVFmNAZ4IEpM2iK,65,french,0.787,0.582,8,-6.99,1,0.227,0.208,1.34e-05,0.146,0.573,97.511,3
289295,Motionless In White,Voices,0SnvI0twJ1Mnh0rJlBRrf0,65,metal,0.499,0.937,6,-2.492,1,0.0605,4.54e-05,6.11e-06,0.477,0.569,90.029,4
576590,Gustavo Moura & Rafael,Cara de Golpe,2jIaDVi0tKGjPZxVIxH1Al,65,sertanejo,0.676,0.761,4,-4.173,0,0.0354,0.128,0.0,0.503,0.721,120.107,4
845641,Black Eyed Peas,My Humps,19JdbdEwQI7bCxefMokZO8,65,dance,0.801,0.682,1,-5.919,0,0.225,0.111,1.56e-05,0.109,0.586,123.95,4
507447,Justin Quiles,Colorín Colorado,2YZDh5CecWx0qlFiTvqVQ9,65,hip-hop,0.677,0.813,6,-4.01,0,0.187,0.219,0.0,0.18,0.573,169.844,4
247540,EXO,Monster,7GbUWl6qLW1gdngbEV2WDJ,65,k-pop,0.618,0.76,6,-4.312,1,0.0596,0.0066,0.0,0.127,0.541,150.0,4
247542,BTS,Stigma,3LTwMQ9kkn5VVhP3jipBlR,65,k-pop,0.566,0.475,0,-5.556,0,0.089,0.148,0.0,0.139,0.335,136.442,4
508550,Lovejoy,"Oh Yeah, You Gonna Cry?",79uzBl8P29fWo3doFgjCK0,65,indie-pop,0.712,0.695,5,-6.926,0,0.048,0.00847,1.96e-05,0.0761,0.742,110.85,4
247545,Jay Park,All I Wanna Do,2PcJoVkfjcbvoqBxV1Nj7y,65,k-pop,0.613,0.668,8,-6.867,1,0.267,0.245,0.0,0.0735,0.509,96.176,4
247549,BTS,Epilogue: Young Forever,6BskTMfDjXVzeqQHOau5Vi,65,k-pop,0.606,0.815,5,-3.818,0,0.232,0.04,0.0,0.119,0.386,88.054,4
508544,Lovejoy,Sex Sells,5hNLVoNAD4OTWKeGFUDXwc,65,indie-pop,0.468,0.724,0,-9.157,1,0.0342,0.00607,0.0,0.0923,0.706,146.104,4
569318,Omar Apollo,Endlessly,4VUXAoJESfRV3ceUYtzfpQ,65,pop,0.59,0.687,1,-7.725,1,0.101,0.658,0.00016,0.117,0.843,192.123,4
508541,girl in red,Serotonin,7tLTxOJY6cjQz4aJYMs8Nu,65,indie-pop,0.58,0.788,2,-4.714,1,0.259,0.0123,1.84e-05,0.368,0.72,148.992,4
569319,Nic D,Cotton Candy,49svgOKkm8D9u8RuQHdIW7,65,pop,0.75,0.493,0,-5.734,0,0.0624,0.238,0.0,0.0933,0.82,208.11,4
508538,Claire Rosinkranz,don't miss me,5MG69A9XyXDbBbeOxdR3Tl,65,indie-pop,0.796,0.727,1,-4.726,1,0.04,0.793,2.49e-05,0.0858,0.818,104.98,4
508536,Rio Romeo,Butch 4 Butch,1ztwML7G0PytrYEUE0XTa1,65,indie-pop,0.388,0.465,11,-9.294,1,0.0324,0.484,0.0,0.276,0.421,73.774,4
917418,Callalily,Magbalik,5zMR44ZH4KVZj4FlhTj3SE,65,rock,0.404,0.556,4,-8.329,1,0.0326,0.359,4.93e-06,0.0964,0.34,159.256,4
917416,Orange & Lemons,Yakap sa Dilim,6uDYCYObYXJXoMnCzz8083,65,rock,0.645,0.723,5,-2.714,1,0.027,0.103,0.0,0.113,0.588,114.025,3
917385,Queen,Bohemian Rhapsody,6l8GvAyoUZwWDgF1e4822w,65,rock,0.397,0.386,0,-10.405,0,0.0503,0.271,0.0,0.188,0.21,144.242,4
916866,Billy Talent,Red Flag,2RZWdE8kYPlCAcRUYDeuLC,65,punk,0.564,0.865,2,-7.384,1,0.121,0.000583,0.0,0.056,0.726,183.052,4
253078,Boyce Avenue,Photograph,6CgNoAbFJ4Q4Id4EjtbXlC,65,acoustic,0.717,0.32,3,-8.393,1,0.0283,0.83,0.0,0.107,0.322,107.946,4
507648,KSW,Tum Mile - Lofi Flip,1CsRoIeHaHRysPMoEaKRoQ,65,indian,0.711,0.579,0,-11.059,1,0.0363,0.218,0.053,0.32,0.21,114.96,4
569324,Nic D,upsides,4cwrZdlGau9HsvmqXK44cd,65,pop,0.719,0.495,10,-5.889,0,0.18,0.0914,3.15e-06,0.104,0.471,84.983,4
253101,Aimyon,君はロックを聴かない,59eluCMn0XbOWqeWQ91FTM,65,acoustic,0.524,0.687,7,-4.039,1,0.0267,0.00135,0.0,0.169,0.619,99.919,4
254813,Theory of a Deadman,Rx (Medicate),2UZtI2HUyLRzqBjodvcUmY,65,alt-rock,0.639,0.71,1,-7.445,1,0.0275,0.0133,0.0,0.118,0.378,119.989,4
569325,SZA,Miles,4pHy0gmjfpD0Fgond5c4Ta,65,pop,0.64,0.356,7,-11.563,1,0.0612,0.965,0.000214,0.109,0.574,122.531,5
507532,gardenstate,The Best Part,04BNQFaBlFF7WDeTb1V0AP,65,house,0.688,0.654,4,-8.521,1,0.0493,0.0203,0.251,0.117,0.59,123.011,4
913936,Jesse & Joy,Espacio sideral,3OIoy3TNU7CL5PTaHOGmbR,65,pop,0.605,0.48,0,-6.356,1,0.0285,0.00576,7.32e-05,0.143,0.811,90.022,4
247198,Tulus,Manusia Kuat,1vT1rKlEzvT9r0uYwAuwC8,65,jazz,0.61,0.495,0,-7.251,1,0.0285,0.225,0.0,0.321,0.622,111.949,4
569299,Noah Kahan,New Perspective,1M39ETXmej4g9EMSeXPUgj,65,pop,0.685,0.522,5,-9.635,1,0.0415,0.264,1.31e-06,0.0837,0.509,156.529,4
508590,Sub Urban,INFERNO,7aonAWn0J0AJ47ZU9WHCXC,65,indie-pop,0.82,0.611,9,-5.02,0,0.122,0.0766,2.5e-05,0.0684,0.637,127.883,4
935565,Trey Songz,Can't Help but Wait,5k3VjTwIsOjQ2woGz3Yx71,65,dance,0.699,0.699,8,-5.564,0,0.0737,0.358,0.0,0.0912,0.611,94.977,4
243953,Mac Miller,Cinderella (feat. Ty Dolla $ign),2lpygKqzPFtItQ4ss3cgfb,65,hip-hop,0.545,0.534,8,-6.874,0,0.047,0.235,0.0,0.345,0.24,140.021,4
243954,Mac Miller,Donald Trump,5oMkgWZqmKjaJHrsXcsZZy,65,hip-hop,0.716,0.936,1,-4.968,0,0.123,0.0318,0.0,0.367,0.799,81.508,4
243955,Drake,Sneakin’,4ckuS4Nj4FZ7i3Def3Br8W,65,hip-hop,0.806,0.558,8,-6.538,1,0.172,0.00496,1.45e-06,0.16,0.26,85.011,4
243956,Kendrick Lamar,untitled 02 | 06.23.2014.,3I0FBDc1c1BLNtXWKVjmFg,65,hip-hop,0.667,0.508,5,-10.337,1,0.451,0.341,0.0,0.644,0.093,89.436,3
510780,Stray Kids,CHEESE,7qpSatdWQcRHA3hpedL2u4,65,k-pop,0.376,0.946,2,-2.388,1,0.268,0.0302,0.0,0.147,0.581,89.657,3
943291,Brandi Carlile,The Story,0EKBV6GybPtALXUgWqWrym,65,folk,0.544,0.5,11,-8.253,1,0.026,0.0325,3.78e-06,0.109,0.177,93.621,4
243968,NF,How Could You Leave Us,10bt2wAkFgCWRCEOyAyWT9,65,hip-hop,0.536,0.708,6,-7.882,1,0.758,0.513,0.0,0.0951,0.09,78.33,4
941598,Sohodolls,Bang Bang Bang Bang,2qLSXZuIHMsKydCEFDchc3,65,electro,0.729,0.581,10,-7.091,0,0.0304,0.531,1.09e-06,0.102,0.352,93.997,4
243976,Desiigner,Tiimmy Turner,3NJG6vMH1ZsectZkocMEm0,65,hip-hop,0.603,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,4
935580,Leona Lewis,Better in Time,2iXBZ32Fz5VDCLeE0JIdX5,65,dance,0.584,0.7,6,-4.251,1,0.0506,0.512,2.43e-05,0.13,0.549,163.953,4
244003,Desiigner,Panda,275a9yzwGB6ncAW4SxY7q3,65,hip-hop,0.685,0.731,10,-5.503,0,0.414,0.0292,0.0,0.369,0.266,145.245,4
245698,Mitski,Once More to See You,3NE5nGm06kB8QQbQqJaOke,65,indie-pop,0.542,0.411,9,-13.653,1,0.0415,0.164,0.0128,0.103,0.348,92.969,4
244004,Tory Lanez,LUV,16Ah4QqH4mgYVXqfC4mdSd,65,hip-hop,0.539,0.528,11,-8.113,0,0.252,0.0108,0.0,0.117,0.252,190.169,4
244015,Kent Jones,Don't Mind,27PmvZoffODNFW2p7ehZTQ,65,hip-hop,0.464,0.771,8,-4.503,1,0.336,0.0235,0.0,0.063,0.69,158.777,4
244109,Cartel De Santa,Mucha Marihuana,3FrQ1OJwWcusCyP5NS2bnD,65,hip-hop,0.724,0.637,9,-4.721,0,0.0343,0.107,0.0,0.078,0.622,92.67,4
927449,Panteon Rococo,Vendedora de Caricias,4jikVslCvDrDysc3p4tFHM,65,alt-rock,0.936,0.675,6,-6.076,0,0.0475,0.0879,0.0,0.0854,0.902,125.024,4
244390,MiyaGi & Endspiel,I Got Love,43wgyQXc2M9KmTDUqVzugM,65,hip-hop,0.666,0.862,2,-4.376,0,0.203,0.154,0.0,0.139,0.203,106.028,4
244665,Rels B,Baila Más,4x8RH1VeL7S74kr7bh5STo,65,hip-hop,0.835,0.388,6,-9.275,0,0.361,0.757,0.000224,0.124,0.367,121.94,4
244726,Travis Scott,through the late night,1Ci4wASMY4xtKVMeHA6Sd5,65,house,0.744,0.589,5,-1.218,0,0.0359,0.36,0.0,0.119,0.242,127.051,4
245694,Ricky Montgomery,This December,3gjRRs7gmh3Euynu1cau1d,65,indie-pop,0.659,0.873,9,-4.873,1,0.0504,0.0253,0.0,0.132,0.891,139.946,4
245696,TV Girl,Loving Machine,7JEzAlwHhCD2M1cYE6BeqJ,65,indie-pop,0.58,0.69,0,-9.52,1,0.0267,0.568,0.0221,0.226,0.922,89.981,4
245697,Mitski,Your Best American Girl,7g5qe8VITjr13RIe8uM2p6,65,indie-pop,0.362,0.258,7,-9.655,1,0.0315,0.0165,0.00714,0.231,0.133,77.021,4
254827,The Score,Revolution,7Fv8Qp3tTSbSS2VjryUF7L,65,alt-rock,0.574,0.833,8,-6.239,0,0.0563,0.0611,0.0,0.105,0.574,86.008,4
254830,Bryce Fox,Horns,49qEikVVPd6PgH6S2pbXjZ,65,alt-rock,0.49,0.753,6,-5.411,1,0.238,0.081,2.85e-06,0.268,0.325,156.241,4
264832,Blasterjaxx,Narco,4TuNI3WEMyLQAKRMJmcQdA,65,dance,0.764,0.943,8,-4.047,1,0.0711,0.00784,0.104,0.0699,0.207,129.961,4
913923,Camila,Coleccionista de Canciones,28Ct4qwkQXY2W5yyNCLuVI,65,pop,0.568,0.52,1,-5.612,1,0.0309,0.336,0.0,0.113,0.325,142.308,4
263907,Tyler Childers,Universal Sound,48nZLOpJOINkICPWpUuhaN,65,country,0.672,0.437,5,-9.656,1,0.0368,0.85,0.261,0.107,0.636,101.588,4
506809,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),2NnJpRXIlx35Vij3bPZO0h,65,hip-hop,0.632,0.922,7,-2.173,1,0.0794,0.00558,1.81e-05,0.0927,0.497,88.972,4
263912,Colter Wall,Fraulein (feat. Tyler Childers),1zLWKvegCtyjWaVWQFFX5W,65,country,0.486,0.112,7,-14.27,1,0.033,0.94,9.36e-05,0.123,0.545,140.125,4
263914,Tyler Childers,Whitehouse Road (OurVinyl Sessions),3BCsNM2w6HcCbrVWlhjTpk,65,country,0.541,0.41,0,-8.661,1,0.0368,0.485,0.0,0.0882,0.378,82.202,4
506797,Drake,Race My Mind,2Q3jFbyE61mCjS3SkW4toJ,65,hip-hop,0.488,0.635,10,-7.19,1,0.26,0.179,8.16e-06,0.156,0.783,174.072,4
506796,Eminem,Killer (feat. Jack Harlow & Cordae) - Remix,7zl7kehxesNEo2pYkKXTSe,65,hip-hop,0.924,0.73,11,-6.125,0,0.274,0.0525,0.0,0.113,0.848,99.01,4
904678,N.W.A.,Chin Check,3vQir0wkIdLGq3Lc4V6J2y,65,hardcore,0.906,0.775,2,-5.775,1,0.268,0.0831,2.74e-05,0.15,0.838,100.054,4
506787,Mac Miller,Diablo,3BDpkLMkgrtrM3HckrVIXr,65,hip-hop,0.595,0.617,1,-4.238,1,0.31,0.0395,4.06e-06,0.619,0.464,159.83,4
569394,Giveon,Scarred,5PSYn0XVImstXPFFDtajEK,65,pop,0.667,0.591,4,-8.456,0,0.033,0.414,0.0,0.157,0.434,97.565,3
506782,Lil Baby,Real As It Gets (feat. EST Gee),7eX3um6NpOQKWJMGCi97XD,65,hip-hop,0.779,0.705,6,-5.891,0,0.163,0.00471,0.0,0.0971,0.196,140.005,4
506780,BONES,GoHardHuh,7v6zWoWAcqvOLQHWr9abJN,65,hip-hop,0.725,0.636,11,-11.056,0,0.0461,0.000276,0.00456,0.224,0.747,139.012,4
506778,Boldy James,Great Adventures,47FkzJm1bUaIc0OaGZvslL,65,hip-hop,0.499,0.468,1,-11.023,1,0.522,0.703,0.0,0.167,0.719,163.117,4
264784,Kygo,It Ain’t Me (with Selena Gomez),12GEpg2XOPyqk03JZEZnJs,65,dance,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,4
506774,MadeinTYO,HUNNIDDOLLA,4cOdRhWoQg8wrtggw6YZLY,65,hip-hop,0.49,0.449,1,-12.361,1,0.259,0.142,0.856,0.13,0.155,119.847,4
506770,"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),5fbHRCsGpFIOLRtlhCRFDR,65,hip-hop,0.62,0.586,1,-6.612,1,0.212,0.155,0.0,0.535,0.487,137.131,4
506769,"Tyler, The Creator",WILSHIRE,1pbbsI2KGPOMu0HmuGccBu,65,hip-hop,0.555,0.712,1,-7.446,1,0.323,0.0451,5.14e-06,0.182,0.555,78.958,4
506765,Migos,Need It (feat. YoungBoy Never Broke Again),1cMMVJ4FDqhCci9efd1BU6,65,hip-hop,0.852,0.747,11,-3.666,0,0.169,0.0311,0.0,0.0789,0.898,148.005,4
506764,Jack Harlow,SUVs (Black on Black),1MIGkQxcdAt2lDx6ySpsc5,65,hip-hop,0.801,0.688,1,-4.594,1,0.396,0.144,0.0,0.107,0.5,162.928,4
506763,Isaiah Rashad,Headshots (4r Da Locals),0xta6Gah3inmeHbj0e3F9a,65,hip-hop,0.894,0.615,3,-6.269,1,0.0826,0.0308,0.00921,0.309,0.661,120.0,4
506757,$uicideboy$,The Number You Have Dialed Is Not in Service,4gAtj23mqTx5pjfkzVaXhh,65,hip-hop,0.707,0.531,7,-6.754,0,0.206,0.684,0.0,0.163,0.438,140.952,4
889731,Scissor Sisters,I Don't Feel Like Dancin' - Radio Edit,1qEHgdFqUxFebMPk8s2HLY,65,dance,0.711,0.924,7,-3.398,1,0.0282,0.0156,0.0,0.114,0.912,108.033,4
889718,Christina Aguilera,Candyman,5lUTzPuiloBHm1qEaJcJfF,65,dance,0.686,0.789,8,-4.713,0,0.23,0.0125,0.0147,0.142,0.72,172.976,4
506736,Moneybagg Yo,Wockesha,0nqhKXDjsyBMvbeWmgijD0,65,hip-hop,0.582,0.537,0,-9.229,1,0.619,0.129,0.0,0.0749,0.771,82.103,4
506812,Russ,Seduce (Feat. Capella Grey & Tamae),5irzewJoHob42Nq3P9kOYh,65,hip-hop,0.825,0.366,1,-6.973,0,0.0614,0.624,1.87e-06,0.0575,0.75,94.032,4
263906,Chris Stapleton,Scarecrow In The Garden,2heBToLEB7odACQ3xwb32A,65,country,0.633,0.529,1,-10.975,0,0.0288,0.14,0.000519,0.132,0.642,121.541,4
263905,Brett Young,Mercy,2VIPU72L6tIR4w8J8ap6Kp,65,country,0.638,0.367,4,-7.906,1,0.0266,0.84,0.0,0.0999,0.219,71.957,4
507038,Nio Garcia,Travesuras - Remix,0VWLId2RwPCno9s1cJm2Vy,65,hip-hop,0.739,0.788,1,-5.198,1,0.0731,0.0513,0.0,0.282,0.473,175.996,4
507381,Sandro Malandro,Asi Me Encula,2WIJXF6tT09YzL8FjyVy5x,65,hip-hop,0.793,0.811,10,-6.679,0,0.183,0.196,0.34,0.0717,0.954,90.031,4
913918,Marc Anthony,Qué Precio Tiene el Cielo - Salsa Version,2MnKininlD8bY9ggRNSJ37,65,pop,0.42,0.843,7,-4.692,1,0.0647,0.248,0.0,0.078,0.539,173.91,4
507277,Miky Woodz,La MVP,74WOZ17ERaFrHXYtSid13p,65,hip-hop,0.892,0.601,8,-5.868,0,0.152,0.165,0.0,0.104,0.58,119.95,4
255750,Cigarettes After Sex,John Wayne,5IonbH68pmDKBwcKlyswmR,65,ambient,0.429,0.457,3,-8.375,1,0.0294,0.35,0.859,0.099,0.183,124.033,4
507207,Nio Garcia,AM,2dNhNlpZAtV4lwAFW45LIv,65,hip-hop,0.83,0.517,6,-6.416,0,0.333,0.399,8.95e-05,0.0916,0.616,171.959,4
507164,Dave,Law Of Attraction (feat. Snoh Aalegra),25tXNghelZKdGZZVoSL9Yg,65,hip-hop,0.774,0.513,0,-8.159,1,0.342,0.32,0.000105,0.0866,0.51,102.78,4
260268,Beach Fossils,Down the Line,05ZUxHiGT7VR6ShJjhwJxn,65,chill,0.615,0.743,7,-6.569,1,0.041,0.237,0.00431,0.148,0.528,162.22,4
507064,Tainy,Agua (with J Balvin),7CtbxAGq2P0jtYh6SH9DMR,65,hip-hop,0.778,0.651,9,-5.421,0,0.266,0.167,0.0,0.177,0.569,100.094,4
260269,potsu,i'm closing my eyes,4DZNBRBogcfKTTaTyi4V01,65,chill,0.877,0.11,0,-13.87,0,0.0996,0.501,0.677,0.0872,0.522,134.057,4
507042,MC Davo,No Que No Eras Fan,72KBDC6feOjHbiQ3x1jJ2N,65,hip-hop,0.829,0.682,1,-5.97,1,0.199,0.0204,0.0,0.0514,0.952,154.13,4
506983,Hadrian,Niño De Oro,7qXfR1QXW37QSZULcyXksM,65,hip-hop,0.76,0.549,5,-7.702,1,0.041,0.614,0.0,0.0995,0.888,141.941,3
569377,All Time Low,Sleepwalking,4SOtTsuFYYlkOOvXMbroUv,65,pop,0.424,0.682,11,-3.194,0,0.035,0.0248,0.0,0.0918,0.58,176.014,4
907865,Up Dharma Down,Oo,062z5ZMd0a0snMBZ75tOco,65,indie-pop,0.589,0.626,11,-7.483,0,0.149,0.465,4.16e-06,0.204,0.598,155.223,4
907851,The Orion Experience,The Cult of Dionysus,08KTQSs3ickNki7FFTb6fY,65,indie-pop,0.661,0.836,1,-4.079,0,0.0297,0.00615,0.0,0.032,0.799,137.507,4
506907,Wesley Joseph,The Bloom,6fdzX7Qy7LN5uaJ0ukH6p5,65,hip-hop,0.377,0.396,9,-10.194,0,0.0728,0.624,0.0415,0.071,0.144,92.001,3
569363,d4vd,Dirty Secrets,0X0V9wIUr47ZqbFqLfZqX5,65,pop,0.416,0.813,11,-9.742,0,0.0351,0.00342,0.416,0.482,0.842,175.007,4
506834,Lil Nas X,SCOOP (feat. Doja Cat),6bpq1jGkVz66Q3LYeoXdjZ,65,hip-hop,0.841,0.527,6,-8.116,1,0.149,0.0427,1.54e-06,0.12,0.582,163.975,4
506827,bbno$,help herself,4YMc3A256xFBS0xcT77Qce,65,hip-hop,0.607,0.851,4,-7.754,0,0.0364,0.623,0.351,0.107,0.479,168.049,4
569371,Chandler Leighton,When You Say My Name,3a8b6uo4vnQSJroGhaNhgG,65,pop,0.793,0.536,1,-8.012,1,0.0413,0.0379,0.0,0.129,0.576,92.961,4
263902,Dylan Scott,My Girl,3izNaTiYdotdPL0Bs76JqO,65,country,0.652,0.719,1,-7.251,1,0.033,0.0353,0.0,0.108,0.24,94.969,4
263903,Old Dominion,Written in the Sand,2A69wys3S9uiPSmn6UZWJn,65,country,0.725,0.438,6,-9.602,1,0.0575,0.593,0.0,0.0842,0.76,83.984,4
263904,Old Dominion,Hotel Key,33471tzU1VghDg9zNgGRpz,65,country,0.758,0.867,11,-5.087,1,0.0475,0.152,0.0,0.308,0.964,102.018,4
510791,Stray Kids,Silent Cry,5kBJH5gU89axZDauhfddpy,65,k-pop,0.69,0.876,5,-2.503,0,0.091,0.139,0.0,0.281,0.592,104.0,4
243949,Drake,Redemption,4cRBqWBjuccCowYVHFlXK6,65,hip-hop,0.694,0.314,0,-7.82,1,0.116,0.611,2.07e-06,0.117,0.341,119.905,4
510799,(G)I-DLE,HWAA,5FiXhM80sP4yg6tEnHkZZn,65,k-pop,0.384,0.868,6,-3.226,0,0.0711,0.0458,5.82e-06,0.0797,0.233,95.027,4
243944,Drake,Still Here,433P7tDcIAi6NLnf4Sh6tI,65,hip-hop,0.834,0.433,0,-9.607,1,0.174,0.0258,0.0,0.633,0.229,133.938,3
1000130,Jamie Foxx,Blame It,08uGhvS5MfBk7crUCpnjva,65,hip-hop,0.673,0.614,7,-5.426,1,0.103,0.0782,0.0,0.139,0.362,176.052,4
201253,Chris Janson,Buy Me a Boat,2WKLUgklz0VDX5bKTZ3eYD,65,rock,0.574,0.745,2,-6.663,1,0.0507,0.319,0.0,0.11,0.693,154.042,4
201263,Twenty One Pilots,Lane Boy,2P61EK6DMGyVyssLWS4fKy,65,rock,0.616,0.811,7,-4.804,1,0.0626,0.0573,1.57e-05,0.0566,0.913,159.929,4
